Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Kilometers,Owner,State,Accidental,Car_Age,KM_Per_Year,Price,Predicted_Price_INR,Is_Fraudulent_Deviance,fraud_score,is_anomaly,price_deviation_pct
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,40522,1,Karnataka,0,12,3376.833333333333,1179387,714194.0,0,35.0,0,65.13538338322641
Mahindra,Thar,W8,SUV,0,Electric,54251,1,Gujarat,1,6,9041.833333333334,1679767,837257.94,0,35.0,0,100.62718127411006
MG,Astor,Sharp,SUV,0,Diesel,71858,2,Kerala,0,3,23952.666666666668,992791,935121.8,0,4.316916866913528,0,6.1670240955907545
Honda,Brio,E,Hatchback,1,Diesel,132911,1,Maharashtra,0,9,14767.888888888889,952875,718093.8,0,22.886540503369115,0,32.69505786195588
Volkswagen,Polo,GT,Hatchback,0,Hybrid,58668,2,Maharashtra,0,6,9778.0,618987,1.0743118e+06,0,29.66804793859883,0,-42.38292562656976
Maruti Suzuki,S-Presso,Z,Hatchback,0,Diesel,52219,1,Maharashtra,0,4,13054.75,2009700,1.1594832e+06,0,35.0,0,73.32721279069793
Toyota,Urban Cruiser,G,SUV,0,Petrol,174816,1,Goa,0,6,29136.0,972562,863551.5,0,8.836456192826947,0,12.62350884689564
Kia,Carens,HTX,MPV,1,CNG,12219,1,Karnataka,0,4,3054.75,1264450,1.1821769e+06,1,69.87162189668106,1,6.959459852401528
Maruti Suzuki,Ertiga,L,MPV,0,Diesel,101339,1,Kerala,0,10,10133.9,622440,526186.3,0,12.804890520598633,0,18.292700743712334
MG,Hector,Style,SUV,0,CNG,170646,2,Karnataka,0,4,42661.5,362092,895334.2,1,75.0,1,-59.55789412989437
Mahindra,Scorpio,AX7,SUV,0,Petrol,106808,1,Uttar Pradesh,1,9,11867.555555555557,555488,403918.4,0,26.26736340391767,0,37.52480486273953
Maruti Suzuki,Ignis,ZX,Hatchback,0,CNG,167062,2,Karnataka,0,4,41765.5,1191801,982666.75,0,14.89762170135501,0,21.282316716221445
Hyundai,i20,SX(O),Hatchback,0,Petrol,169241,3,Tamil Nadu,0,17,9955.35294117647,170156,376448.62,0,35.0,0,-54.799675520132396
Maruti Suzuki,WagonR,ZX,Hatchback,0,Petrol,32724,1,West Bengal,0,3,10908.0,712800,1.3403955e+06,0,32.77516598645698,0,-46.821665694938545
Hyundai,Venue,Base,SUV,0,Petrol,61819,1,Telangana,0,3,20606.33333333333,1004850,1.1597728e+06,0,9.350618472455055,0,-13.358026389221509
Maruti Suzuki,Dzire,L,Sedan,0,Petrol,43666,2,Kerala,0,9,4851.777777777777,266851,647694.94,0,35.0,0,-58.79989412453914
Mahindra,Thar,W11,SUV,0,Diesel,70286,2,West Bengal,0,3,23428.666666666668,1591682,1.0133462e+06,0,35.0,0,57.071889116867084
Renault,Kiger,RXT,SUV,0,Petrol,92721,1,Maharashtra,0,3,30907.0,1004850,1.1995394e+06,0,11.361241268132611,0,-16.230344668760875
Maruti Suzuki,Ertiga,V,MPV,0,Diesel,149011,1,Delhi,0,8,18626.375,924000,674499.7,0,25.89329869037189,0,36.99042670053127
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,67414,2,Maharashtra,0,11,6128.545454545455,1120072,683839.25,0,35.0,0,63.79170982069251
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,90885,3,Karnataka,0,14,6491.785714285715,630040,478391.28,0,22.18980723219441,0,31.69972461742059
Maruti Suzuki,Swift,Base,Sedan,0,Petrol,78380,1,Karnataka,0,20,3919.0,300019,572604.6,0,33.32315688159172,0,-47.60450983084532
Hyundai,Venue,Base,SUV,0,Petrol,74452,2,Karnataka,0,4,18613.0,707414,1.0128078e+06,0,21.107229437964076,0,-30.153184911377252
Mahindra,Thar,W11,SUV,0,Petrol,83850,2,Telangana,0,14,5989.285714285715,680886,550411.44,0,16.59344038431251,0,23.704914834732154
Maruti Suzuki,Alto,L,Hatchback,0,Petrol,36882,1,West Bengal,0,12,3073.5,1161600,636607.9,0,35.0,0,82.46711132814686
Toyota,Urban Cruiser,G,SUV,0,Diesel,53333,2,Tamil Nadu,1,4,13333.25,975978,664215.1,0,32.85592337271754,0,46.937033389596486
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,47540,1,Maharashtra,0,10,4754.0,1034880,857661.2,0,14.46412296114309,0,20.663032801632987
Toyota,Innova,G+,MPV,0,Petrol,62105,2,West Bengal,0,14,4436.071428571428,648463,582987.94,0,7.861662446489298,0,11.23094635212757
Maruti Suzuki,Dzire,L,Sedan,0,Diesel,111376,2,Haryana,0,4,27844.0,571824,658388.06,0,9.203514948298443,0,-13.147878497569204
Jaguar,XE,R-Dynamic,Sedan,0,Petrol,93227,1,Gujarat,0,10,9322.7,1018248,752778.2,1,49.685740346322135,1,35.26534335188877
Honda,Brio,S,Hatchback,1,Diesel,135436,1,Maharashtra,0,11,12312.363636363636,1270500,700002.75,0,35.0,0,81.49928696708692
Maruti Suzuki,Celerio,ZX,Hatchback,0,CNG,93140,2,Delhi,0,12,7761.666666666667,475230,543027.9,0,8.73960890129259,0,-12.48515557327513
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,18103,1,Gujarat,0,7,2586.1428571428573,665280,949841.6,0,20.971194803133628,0,-29.958849718762327
Tata,Tigor,XZA,Sedan,0,CNG,154913,1,Punjab,0,6,25818.83333333333,835940,666958.7,0,17.735269210358698,0,25.336098871940997
Maruti Suzuki,Alto,Z,Hatchback,0,Diesel,17256,1,Maharashtra,0,17,1015.0588235294116,1270500,722033.4,0,35.0,0,75.96139513633979
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,150262,1,Karnataka,1,3,50087.333333333336,708922,707936.3,0,0.09746374607673482,0,0.13923392296676404
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,155541,2,Karnataka,0,5,31108.2,862488,907321.44,0,3.458907169268774,0,-4.941295956098249
Honda,Brio,V,Hatchback,1,Petrol,81216,1,Maharashtra,0,9,9024.0,663201,799533.5,0,11.936053961466278,0,-17.05150565923754
Maruti Suzuki,Dzire,L,Sedan,1,Petrol,60160,2,Delhi,0,17,3538.823529411765,836406,538981.56,0,35.0,0,55.18267380435671
Maruti Suzuki,S-Presso,L,Hatchback,0,Petrol,18264,1,Uttar Pradesh,0,3,6088.0,1732800,920564.0,0,35.0,0,88.23243142247578
Kia,Seltos,HTX+,SUV,0,Diesel,179691,2,Delhi,0,4,44922.75,1295910,831892.25,0,35.0,0,55.77858791207635
Nissan,Micra,XV Premium (O),Hatchback,1,Petrol,50985,1,Karnataka,0,6,8497.5,421080,1.2141119e+06,0,35.0,0,-65.31785837281264
Maruti Suzuki,Ignis,V,Hatchback,0,Diesel,122042,1,Delhi,0,8,15255.25,1039500,676136.4,0,35.0,0,53.74117388670297
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,63694,2,Tamil Nadu,0,5,12738.8,1091439,1.0536024e+06,0,2.5138171788954065,0,3.591167398422009
Tata,Tiago,XZA+,Hatchback,0,CNG,10793,1,West Bengal,0,3,3597.6666666666665,1985500,1.23508e+06,0,35.0,0,60.75881724260776
Audi,A6,Premium Plus,Sedan,1,Petrol,152495,2,Tamil Nadu,0,14,10892.5,333814,486457.12,1,46.96497533055971,1,-31.378536186513866
Hyundai,Verna,Asta,Sedan,0,CNG,22937,1,Delhi,0,13,1764.3846153846157,327607,595208.06,0,31.4714728431623,0,-44.95924691880329
Hyundai,Verna,Sportz,Sedan,0,Diesel,101354,2,Delhi,0,13,7796.461538461538,682803,448134.4,0,35.0,0,52.36567210130387
Toyota,Etios,E,Sedan,1,Petrol,160845,2,Karnataka,0,7,22977.85714285714,743496,615532.94,0,14.552290916194877,0,20.78898702313554
Nissan,Magnite,XV Premium,SUV,0,Petrol,10401,1,Karnataka,1,6,1733.5,1403354,999814.9,0,28.2529690809011,0,40.36138440128729
Maruti Suzuki,Celerio,V,Hatchback,0,Petrol,80790,2,Maharashtra,0,5,16158.0,1684320,960895.6,0,35.0,0,75.28646776802631
Maruti Suzuki,Dzire,ZX,Sedan,0,Diesel,37150,1,Telangana,0,9,4127.777777777777,1264032,851450.94,0,33.91936411485835,0,48.45623444979764
Volkswagen,Polo,Highline+,Hatchback,0,CNG,98278,2,Karnataka,0,12,8189.833333333333,836054,479260.4,0,35.0,0,74.44670769733547
Maruti Suzuki,WagonR,Base,Hatchback,0,Diesel,85046,3,Delhi,1,18,4724.777777777777,267640,306664.75,0,8.907879043809242,0,-12.72554149115606
Maruti Suzuki,WagonR,Base,Hatchback,0,Diesel,115805,2,Maharashtra,0,20,5790.25,359370,455912.8,0,14.82300275340474,0,-21.17571821914963
Tata,Altroz,XZ,Hatchback,0,Petrol,67028,2,Tamil Nadu,0,6,11171.333333333334,1347456,1.0003069e+06,0,24.292983840583922,0,34.704262629405605
Mahindra,Thar,W11,SUV,1,Petrol,132119,2,Gujarat,1,15,8807.933333333332,506576,347916.2,0,31.92201821595323,0,45.60288316564748
Volkswagen,Vento,Comfortline,Sedan,1,Petrol,95923,2,Punjab,0,16,5995.1875,376224,465964.75,0,13.481389954926847,0,-19.259128507038355
Maruti Suzuki,Swift,ZX,Sedan,0,Petrol,168017,2,Haryana,0,20,8400.85,389197,407664.4,0,3.171035826726656,0,-4.53005118103808
Nissan,Sunny,XV Premium (O),Sedan,0,Diesel,173366,2,Uttar Pradesh,0,10,17336.6,583737,488275.97,0,13.68544146173485,0,19.550630659621216
Honda,WR-V,E,SUV,0,Diesel,53163,1,Tamil Nadu,0,8,6645.375,281358,811953.25,0,35.0,0,-65.34800494979237
Renault,Duster,RXT,SUV,1,Diesel,94352,1,Maharashtra,0,11,8577.454545454546,928481,898782.5,0,2.3130123250063277,0,3.304303321437611
Hyundai,i20,SX(O),Hatchback,1,Petrol,105185,2,Andhra Pradesh,0,6,17530.833333333332,206910,777332.0,0,35.0,0,-73.38202981480244
Toyota,Urban Cruiser,E,SUV,0,Diesel,43553,1,Madhya Pradesh,0,4,10888.25,598500,1.1485985e+06,0,33.525113431717,0,-47.893019188167145
Ford,Aspire,Sports,Sedan,0,Petrol,16052,1,Uttar Pradesh,0,10,1605.2,694925,745113.06,0,4.714941331470753,0,-6.735630473529647
Maruti Suzuki,Baleno,L,Hatchback,0,Petrol,121924,1,Karnataka,0,10,12192.4,1053360,639484.0,0,35.0,0,64.72030574650812
Mahindra,Bolero,W4,SUV,0,CNG,111917,2,Delhi,0,14,7994.071428571428,199150,463558.84,0,35.0,0,-57.038895345203954
Toyota,Etios,G+,Sedan,0,Diesel,41127,2,Kerala,1,14,2937.6428571428573,655525,357946.8,0,35.0,0,83.13474994277257
Renault,Triber,RXZ,MPV,0,Petrol,136859,2,Delhi,0,6,22809.83333333333,1306800,846519.94,0,35.0,0,54.37320990446253
Maruti Suzuki,Ignis,Z,Hatchback,0,Diesel,43406,1,Telangana,0,4,10851.5,577500,1.2834149e+06,0,35.0,0,-55.00285907158432
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,114031,1,Maharashtra,0,5,22806.2,1237500,949919.7,0,21.191919843223587,0,30.27417120460513
Honda,WR-V,E,SUV,0,Petrol,34019,2,Kerala,0,7,4859.857142857143,860243,722218.94,0,13.377777670084981,0,19.11111095726426
Hyundai,Verna,Era,Sedan,0,Petrol,11845,1,Gujarat,0,9,1316.111111111111,1024100,816761.1,0,17.76984825275566,0,25.385497503936662
Maruti Suzuki,Swift,L,Sedan,0,Petrol,115573,2,Karnataka,0,12,9631.083333333334,582658,422432.8,0,26.550407054376247,0,37.929152934823215
Maruti Suzuki,Baleno,V,Hatchback,0,Diesel,17504,1,Uttar Pradesh,0,3,5834.666666666667,285000,987088.94,0,35.0,0,-71.1272217555371
Mahindra,Thar,W4,SUV,0,Petrol,51146,2,Karnataka,0,4,12786.5,530560,939105.25,0,30.452569081048154,0,-43.50367011578308
Toyota,Fortuner,V,SUV,0,Petrol,33106,1,Maharashtra,0,13,2546.6153846153848,444675,753622.25,0,28.696482223023533,0,-40.99497460431934
Maruti Suzuki,Swift,V,Sedan,0,Diesel,32963,1,Karnataka,0,14,2354.5,632225,647503.56,0,1.65172739879713,0,-2.3596105697101857
Mahindra,TUV300,W6,SUV,0,Diesel,75992,1,Uttar Pradesh,0,6,12665.333333333334,1562085,964311.7,0,35.0,0,61.98963677913527
Maruti Suzuki,Alto,Base,Hatchback,0,Petrol,175402,2,Madhya Pradesh,1,9,19489.11111111111,466656,346960.62,0,24.14878129182526,0,34.4982589883218
Maruti Suzuki,Ignis,ZX,Hatchback,0,Diesel,51245,1,Karnataka,0,5,10249.0,1240272,1.1941268e+06,0,2.705045758333443,0,3.86435108333349
Maruti Suzuki,S-Presso,L,Hatchback,1,Diesel,42768,1,Maharashtra,0,7,6109.714285714285,975744,953456.8,0,1.6362598751687036,0,2.3375141073838623
Toyota,Urban Cruiser,E,SUV,1,CNG,98228,2,Tamil Nadu,0,5,19645.6,1293684,1.0915312e+06,0,12.9640745512325,0,18.520106501760715
Hyundai,i10,SX(O),Hatchback,0,Petrol,160597,2,Maharashtra,0,13,12353.615384615385,279510,467055.38,0,28.108393464051236,0,-40.15484780578748
Toyota,Glanza,V,Hatchback,0,CNG,106779,2,Telangana,0,5,21355.8,1103520,816489.75,0,24.607923736948322,0,35.15417676706903
Honda,Brio,VX,Hatchback,0,Hybrid,129371,2,Gujarat,0,11,11761.0,266805,578050.5,0,35.0,0,-53.843998058993115
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,169324,1,Chhattisgarh,0,11,15393.09090909091,852862,562117.0,0,35.0,0,51.72321776427328
Maruti Suzuki,Dzire,Z,Sedan,1,Petrol,15712,2,Karnataka,0,18,872.8888888888889,525758,692614.2,0,16.863548763213863,0,-24.090783947448376
Toyota,Fortuner,ZX,SUV,0,Petrol,102868,1,Delhi,0,3,34289.333333333336,1871100,1.0356235e+06,0,35.0,0,80.67376802476961
Maruti Suzuki,Swift,L,Sedan,0,Petrol,140524,2,Kerala,0,16,8782.75,94350,370443.25,0,35.0,0,-74.53051175854871
Toyota,Fortuner,G,SUV,0,Diesel,65538,1,Karnataka,0,11,5958.0,211018,814734.4,0,35.0,0,-74.09977945265904
Honda,Brio,VX,Hatchback,0,Electric,67505,1,Tamil Nadu,0,8,8438.125,368445,818947.8,0,35.0,0,-55.00995370202543
Nissan,Sunny,XV Premium (O),Sedan,0,Petrol,111370,2,Kerala,0,10,11137.0,125086,489508.28,0,35.0,0,-74.44660186737137
Honda,City,VX,Sedan,0,Petrol,25430,1,Karnataka,0,26,978.0769230769232,1034550,643769.44,0,35.0,0,60.7019438539283
Nissan,Magnite,XE,SUV,0,Diesel,51419,2,Andhra Pradesh,0,6,8569.833333333334,763686,864526.9,1,33.16499920838204,1,-11.664284583402916
Maruti Suzuki,S-Presso,L,Hatchback,0,Petrol,176145,1,Odisha,0,4,44036.25,957600,819767.94,0,11.769482476252614,0,16.813546394646593
Nissan,Terrano,XE,SUV,0,Diesel,39827,1,Telangana,0,6,6637.833333333333,1732500,1.2987025e+06,1,48.38166362196115,1,33.402376602801645
Mahindra,Bolero,W6,SUV,0,Diesel,141008,2,Uttar Pradesh,0,15,9400.533333333333,506929,413179.62,0,15.882816704720131,0,22.68973814960019
Maruti Suzuki,Ignis,L,Hatchback,0,Diesel,166761,2,Punjab,0,3,55587.0,240768,676422.06,0,35.0,0,-64.40565538176838
Maruti Suzuki,S-Presso,Z,Hatchback,0,Petrol,68014,1,Karnataka,0,7,9716.285714285714,703395,819970.6,0,9.951934253742321,0,-14.217048933917603
Maruti Suzuki,Alto,L,Hatchback,0,Petrol,109028,3,Uttar Pradesh,0,25,4361.12,479655,322784.44,0,34.019420081242295,0,48.59917154463186
Maruti Suzuki,Ignis,L,Hatchback,0,Petrol,160939,1,Assam,0,8,20117.375,143640,563032.7,0,35.0,0,-74.48815971275202
Maruti Suzuki,Ignis,L,Hatchback,0,Diesel,108953,1,Tamil Nadu,0,9,12105.888888888889,720720,639023.4,0,8.949224666468577,0,12.784606666383683
Volkswagen,Vento,Comfortline,Sedan,0,Petrol,19295,2,Tamil Nadu,0,11,1754.090909090909,514976,757713.25,0,22.424852013608046,0,-32.035502876582925
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,89849,1,Puducherry,0,7,12835.57142857143,462839,683244.75,1,47.58107727867649,1,-32.2586818266807
Maruti Suzuki,Celerio,Base,Hatchback,0,CNG,167059,1,Delhi,0,6,27843.166666666668,862125,899322.6,0,2.8953277473698606,0,-4.136182496242658
Maruti Suzuki,Baleno,Z,Hatchback,0,Petrol,104521,2,Maharashtra,0,11,9501.90909090909,266805,631207.8,0,35.0,0,-57.7310364801608
Nissan,Micra,XE,Hatchback,0,Petrol,108005,1,Delhi,0,10,10800.5,346500,688388.8,1,59.765551735342875,1,-49.66507390763268
Maruti Suzuki,Baleno,Base,Hatchback,0,Petrol,87688,2,Telangana,0,7,12526.857142857143,1179024,674468.06,0,35.0,0,74.80798062250724
Mahindra,XUV500,W10,SUV,0,Petrol,32556,2,Telangana,1,7,4650.857142857143,489908,584889.7,0,11.367473674255882,0,-16.23924810607983
Hyundai,Creta,SX(O),SUV,0,Petrol,52617,2,Maharashtra,0,5,10523.4,618987,1.0268614e+06,0,27.80434335647302,0,-39.72049050924717
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,45588,2,Maharashtra,0,6,7598.0,1881792,1.2300606e+06,0,35.0,0,52.98367915809028
Maruti Suzuki,Celerio,V,Hatchback,0,Diesel,119147,2,Delhi,0,9,13238.555555555557,914760,582318.75,0,35.0,0,57.08922304150433
Maruti Suzuki,Baleno,Base,Hatchback,0,CNG,144228,2,Karnataka,0,9,16025.333333333334,820743,558619.44,0,32.846421272263726,0,46.923458960376756
Maruti Suzuki,Baleno,Base,Hatchback,0,Diesel,101552,1,Maharashtra,0,6,16925.333333333332,1155000,952501.8,0,14.881728243430507,0,21.259611776329297
Toyota,Innova,VX,MPV,0,Petrol,170095,3,Tamil Nadu,0,21,8099.761904761905,476437,362591.12,0,21.978506092778744,0,31.39786584682678
Toyota,Fortuner,V,SUV,0,CNG,105370,1,Tamil Nadu,0,5,21074.0,905231,904859.06,0,0.02877312730677326,0,0.041104467581104656
Volkswagen,Ameo,Comfortline,Sedan,0,Diesel,151766,1,Karnataka,0,7,21680.85714285714,658350,655152.0,0,0.3416916990255697,0,0.48813099860795667
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,167457,2,Jharkhand,0,9,18606.33333333333,395009,521489.2,0,16.97755837938634,0,-24.253654827694774
Mahindra,TUV300,W10,SUV,1,Petrol,34361,1,Maharashtra,0,7,4908.714285714285,266805,1.0854889e+06,0,35.0,0,-75.42075223939997
Hyundai,Creta,Era,SUV,0,Diesel,73766,1,Delhi,0,3,24588.666666666668,703395,1.1819968e+06,0,28.343667188594218,0,-40.49095312656317
Toyota,Etios,G+,Sedan,0,Petrol,100113,1,Tamil Nadu,1,10,10011.3,305643,415268.4,0,18.47908081136379,0,-26.398686873376846
Toyota,Glanza,V,Hatchback,0,Petrol,106237,1,Uttar Pradesh,0,4,26559.25,1211250,800184.2,0,35.0,0,51.37139910053521
Hyundai,Aura,Era,Sedan,0,Diesel,20147,1,Punjab,0,4,5036.75,1083000,1.0702185e+06,0,0.8360021808630667,0,1.194288829804381
Ford,EcoSport,Titanium,SUV,0,Diesel,130408,1,Tamil Nadu,0,11,11855.272727272728,606375,704699.94,0,9.766916752422727,0,-13.952738217746754
Nissan,Terrano,XV Premium (O),SUV,0,Petrol,67836,1,Delhi,0,10,6783.6,844074,813609.8,0,2.621026802082724,0,3.74432400297532
Mahindra,Bolero,W4,SUV,0,Petrol,93053,2,West Bengal,0,3,31017.666666666668,1414828,957861.8,0,33.39483076531981,0,47.706901093314016
Volkswagen,Ameo,Trendline,Sedan,0,Diesel,125233,1,Uttar Pradesh,0,6,20872.166666666668,744562,763760.8,0,1.7596043853061654,0,-2.5137205504373794
Mahindra,Thar,AX7,SUV,1,Diesel,41878,1,West Bengal,0,15,2791.866666666667,1048162,825531.25,0,18.87772570693114,0,26.968179581330205
Toyota,Glanza,ZX,Hatchback,1,Diesel,65689,1,Delhi,0,5,13137.8,1364299,1.2409988e+06,0,6.954896207590862,0,9.935566010844088
Volkswagen,Ameo,Highline,Sedan,1,Petrol,18826,1,Kerala,0,6,3137.6666666666665,1588400,1.1263995e+06,0,28.710981317019403,0,41.01568759574201
Hyundai,i10,SX,Hatchback,0,Petrol,71520,2,Delhi,0,18,3973.3333333333335,880057,547983.94,0,35.0,0,60.599050405560476
Mahindra,TUV300,AX3,SUV,1,Petrol,18114,1,Karnataka,0,8,2264.25,1778700,1.01919025e+06,0,35.0,0,74.5209002931494
Maruti Suzuki,WagonR,ZX,Hatchback,1,Petrol,53697,1,Tamil Nadu,0,10,5369.7,875425,881962.6,0,0.5188811147184383,0,-0.7412587353120548
Mahindra,TUV300,W4,SUV,0,Petrol,49517,2,Andhra Pradesh,0,6,8252.833333333334,1755600,928061.5,0,35.0,0,89.1684979928593
Maruti Suzuki,Swift,L,Sedan,0,CNG,43628,1,Gujarat,0,11,3966.181818181818,1200830,691082.0,0,35.0,0,73.76085616468089
Maruti Suzuki,Alto,L,Hatchback,0,Petrol,164592,2,Rajasthan,0,13,12660.923076923076,595900,378393.38,0,35.0,0,57.481615527756006
MG,Hector,Sharp,SUV,0,Petrol,53860,2,Maharashtra,0,7,7694.285714285715,495190,713812.75,0,21.43922548315367,0,-30.627464975933815
Tata,Harrier,XZA,SUV,0,Diesel,123089,1,West Bengal,0,7,17584.14285714286,848925,683100.06,0,16.992745663817004,0,24.275350948310006
Honda,City,E,Sedan,0,Petrol,95278,2,Maharashtra,0,3,31759.33333333333,560036,893064.9,0,26.10339058514646,0,-37.29055797878066
Ford,Figo,Sports,Sedan,0,Petrol,122970,1,West Bengal,0,11,11179.09090909091,219450,620687.1,0,35.0,0,-64.644022541953
Hyundai,Aura,SX(O),Sedan,0,Diesel,48154,2,Gujarat,0,4,12038.5,827640,1.0994961e+06,0,17.30786340879555,0,-24.725519155422216
Hyundai,Creta,SX,SUV,0,Petrol,130188,1,West Bengal,0,8,16273.5,606375,707167.44,0,9.977086402539568,0,-14.252980575056526
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,85419,2,Rajasthan,0,4,21354.75,654588,832968.0,0,14.99049183161898,0,-21.41498833088426
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,44024,2,Tamil Nadu,0,12,3668.6666666666665,229996,699936.25,0,35.0,0,-67.14043600399322
Maruti Suzuki,Baleno,Z,Hatchback,1,CNG,22571,1,Karnataka,0,9,2507.8888888888887,1267323,942828.06,0,24.092033880249506,0,34.4171912574993
Maruti Suzuki,Celerio,Base,Hatchback,1,Petrol,176051,1,Delhi,0,9,19561.222222222223,635250,753163.25,0,10.959015193585188,0,-15.655735990835984
Tata,Altroz,XE,Hatchback,0,Petrol,21954,1,Maharashtra,0,3,7318.0,2200000,1.2104389e+06,0,35.0,0,81.75225907214852
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,72288,1,West Bengal,0,6,12048.0,918720,1.0606676e+06,0,9.367999471087844,0,-13.38285638726835
Maruti Suzuki,Celerio,Base,Hatchback,0,Petrol,70854,1,Karnataka,0,10,7085.4,937860,771282.5,0,15.118228405285999,0,21.59746915040857
Mahindra,TUV300,W11,SUV,0,CNG,59798,2,Karnataka,1,11,5436.181818181818,633982,450951.75,0,28.411282360030754,0,40.587546228615366
Mahindra,Bolero,AX7,SUV,1,Petrol,89909,2,Karnataka,0,26,3458.038461538461,1016466,591871.1,0,35.0,0,71.73772415405465
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,48715,1,Karnataka,0,24,2029.7916666666667,968000,679085.4,0,29.781268297818958,0,42.544668996884226
Maruti Suzuki,Celerio,ZX,Hatchback,0,Diesel,108479,2,Uttar Pradesh,0,8,13559.875,948024,545590.06,0,35.0,0,73.76122938456197
Ford,EcoSport,Trend+,SUV,0,Petrol,88436,2,Karnataka,0,10,8843.6,928481,711684.2,0,21.323751660563623,0,30.46250237223375
Maruti Suzuki,Swift,L,Sedan,0,Diesel,107139,3,Tamil Nadu,0,16,6696.1875,527620,355808.6,0,33.80131522610252,0,48.28759318014645
Maruti Suzuki,Ignis,Base,Hatchback,0,CNG,26737,1,Delhi,0,4,6684.25,1254000,1.1931671e+06,0,3.5689059485275374,0,5.098437069325054
Maruti Suzuki,Alto,Z,Hatchback,0,Diesel,75201,2,Karnataka,0,20,3760.05,778155,604615.75,0,20.09168219650249,0,28.7024031378607
Maruti Suzuki,Celerio,Z,Hatchback,0,Diesel,58873,1,Madhya Pradesh,0,8,7359.125,1154207,705320.56,0,35.0,0,63.64289677149459
Maruti Suzuki,Alto,Base,Hatchback,0,Petrol,90202,3,Maharashtra,0,19,4747.473684210527,236857,444766.88,0,32.72206647583636,0,-46.7458092511948
Honda,Jazz,VX,Sedan,0,Petrol,74558,2,Delhi,0,7,10651.142857142857,728047,672976.0,0,5.7282429091082,0,8.183204155868857
Mahindra,TUV300,W8,SUV,0,Petrol,30153,1,Tamil Nadu,0,10,3015.3,646800,924432.4,0,21.022918252944137,0,-30.03274036134877
Honda,City,V,Sedan,0,Petrol,130988,1,Telangana,0,6,21831.33333333333,1254000,878269.25,0,29.946571054377685,0,42.780815791968124
Maruti Suzuki,Dzire,L,Sedan,1,Petrol,78483,1,Maharashtra,0,9,8720.333333333334,873656,774787.8,0,8.932475464048423,0,12.76067923435489
Tata,Altroz,XM,Hatchback,0,Petrol,104455,1,Maharashtra,0,6,17409.166666666668,1237500,974912.0,0,18.854173504890696,0,26.93453357841528
Mahindra,Bolero,W6,SUV,0,Petrol,102726,1,Maharashtra,0,10,10272.6,545737,709027.1,0,16.121116311311784,0,-23.030166159016837
Tata,Tiago,XE,Hatchback,0,CNG,158784,1,Jharkhand,0,4,39696.0,609187,789007.1,0,15.953479190698056,0,-22.790684558140082
Maruti Suzuki,S-Presso,V,Hatchback,0,CNG,33615,1,Tamil Nadu,0,3,11205.0,940500,1.1355368e+06,0,12.023012465250465,0,-17.17573209321495
Hyundai,i20,Asta,Hatchback,0,Petrol,31346,1,Karnataka,0,13,2411.230769230769,847000,686697.25,0,16.340814674880377,0,23.344020964114826
Hyundai,i20,SX,Hatchback,1,Petrol,112388,2,Delhi,0,17,6611.058823529412,219615,506592.88,0,35.0,0,-56.64862045286365
Maruti Suzuki,S-Presso,Z,Hatchback,0,Diesel,166230,1,Gujarat,0,4,41557.5,1472625,1.0245092e+06,0,30.617692118061168,0,43.73956016865881
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,41626,2,Andhra Pradesh,0,8,5203.25,877800,682778.3,0,19.99407109902894,0,28.562958712898485
Nissan,Sunny,XE,Sedan,0,Petrol,145199,2,Karnataka,0,10,14519.9,917301,585358.4,0,35.0,0,56.70758960269424
Honda,Jazz,VX,Sedan,0,Petrol,110230,1,Gujarat,0,9,12247.777777777776,768075,628044.4,0,15.607406323796786,0,22.296294748281124
Hyundai,Venue,Base,SUV,0,Petrol,156035,1,Delhi,0,6,26005.83333333333,433125,975147.7,0,35.0,0,-55.58365101491357
Mahindra,XUV500,W8(O),SUV,0,Petrol,100520,2,Gujarat,0,14,7180.0,628897,503447.53,0,17.442657411978317,0,24.918082017111885
Honda,City,E,Sedan,0,Petrol,157699,1,Maharashtra,0,4,39424.75,1489125,891515.6,0,35.0,0,67.03296703296702
Maruti Suzuki,Baleno,V,Hatchback,0,Petrol,158907,1,Gujarat,0,10,15890.7,981750,678692.2,0,31.257243365572112,0,44.653204807960165
