target__Brand,target__Model Name,target__Model Variant,target__State,onehot__Fuel Type_CNG,onehot__Fuel Type_Diesel,onehot__Fuel Type_Electric,onehot__Fuel Type_Hybrid,onehot__Fuel Type_Petrol,onehot__Car Type_Hatchback,onehot__Car Type_Luxury,onehot__Car Type_MPV,onehot__Car Type_SUV,onehot__Car Type_Sedan,remainder__Transmission,remainder__Kilometers,remainder__Owner,remainder__Accidental,remainder__Car_Age,remainder__KM_Per_Year,Price
904081.834223847,849547.7498192335,880322.8870320856,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,151291.0,1.0,0.0,7.0,21613.0,444675
746559.975676863,631464.8915864378,775321.2913256956,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,176984.0,1.0,0.0,8.0,22123.0,633661
904081.834223847,1000236.589871612,902661.6471571906,673410.1341013825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11205.0,1.0,0.0,3.0,3735.0,570000
746559.975676863,627695.876446281,704796.919177924,667839.037037043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,141422.0,2.0,0.0,12.0,11785.166666666666,509826
881158.8852459016,921479.6401944895,881216.8346581876,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,88955.0,2.0,0.0,5.0,17791.0,1263240
700337.222033677,743564.1325301204,732188.5160142349,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27164.0,2.0,0.0,9.0,3018.222222222222,213444
746559.975676863,749463.0834541313,786981.3162724135,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,137028.0,2.0,1.0,14.0,9787.714285714286,418218
746559.975676863,797310.6664584634,728398.4393333333,796967.4808472284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82379.0,2.0,0.0,10.0,8237.9,648463
764426.4873171007,758222.8042635659,765968.9776061776,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105692.0,2.0,0.0,8.0,13211.5,152460
746559.975676863,646662.8232680267,733484.4581505527,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,146766.0,2.0,1.0,13.0,11289.692307692309,487312
700337.222033677,759246.818537859,699381.3639417693,790990.6950462351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123907.0,1.0,0.0,11.0,11264.272727272728,1000518
764426.4873171007,934280.516192733,767862.1835671343,786859.4069343066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29351.0,1.0,0.0,6.0,4891.833333333333,522500
764426.4873171007,687011.4696727854,758179.6267605633,673410.1341013825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119945.0,1.0,0.0,9.0,13327.222222222223,897749
758748.6283185841,812208.3753186514,746612.3921578256,671239.6209150327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,127022.0,2.0,0.0,8.0,15877.75,434511
746559.975676863,940278.5607059324,775321.2913256956,786930.1235030624,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121196.0,1.0,0.0,4.0,30299.0,779625
788791.4864026718,1025030.3716915995,786981.3162724135,673410.1341013825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,46609.0,1.0,1.0,6.0,7768.166666666667,456107
764426.4873171007,758222.8042635659,758179.6267605633,679687.4210061783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14075.0,2.0,0.0,9.0,1563.888888888889,468160
746559.975676863,835768.8430558438,775321.2913256956,673410.1341013825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128313.0,1.0,0.0,7.0,18330.428571428572,995006
746559.975676863,797310.6664584634,728398.4393333333,791383.7519434988,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48708.0,2.0,0.0,3.0,16236.0,406560
679904.8680057388,750532.316981132,664628.6786786787,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,131800.0,2.0,0.0,7.0,18828.571428571428,482790
904081.834223847,889205.9350473613,880322.8870320856,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74861.0,1.0,0.0,3.0,24953.666666666668,2009700
746559.975676863,631464.8915864378,775321.2913256956,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,121699.0,1.0,0.0,10.0,12169.9,760394
746559.975676863,646662.8232680267,704796.919177924,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,142001.0,2.0,0.0,16.0,8875.0625,188701
881158.8852459016,832441.9128440367,866133.7183333334,671239.6209150327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,159449.0,1.0,0.0,6.0,26574.833333333332,427500
746559.975676863,872024.9468952541,733484.4581505527,786447.1460264133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102904.0,2.0,0.0,6.0,17150.666666666668,965580
746559.975676863,631464.8915864378,786981.3162724135,786018.2263636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51791.0,2.0,0.0,5.0,10358.2,1382489
788791.4864026718,1025030.3716915995,786981.3162724135,790990.6950462351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134575.0,1.0,0.0,5.0,26915.0,935550
700337.222033677,702812.7617493472,705617.5842424242,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37429.0,1.0,0.0,8.0,4678.625,808500
679904.8680057388,750532.316981132,680745.2172073342,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94616.0,1.0,0.0,7.0,13516.57142857143,190921
904081.834223847,849547.7498192335,907224.0799347472,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,166774.0,2.0,1.0,3.0,55591.333333333336,973519
700337.222033677,759246.818537859,699381.3639417693,673301.6104014599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34733.0,1.0,0.0,9.0,3859.222222222222,768075
1002926.2816326531,1001893.7631578947,980646.2723242637,673410.1341013825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71701.0,1.0,0.0,4.0,17925.25,247950
746559.975676863,627695.876446281,733484.4581505527,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,128286.0,3.0,0.0,17.0,7546.235294117647,510468
746559.975676863,940278.5607059324,728398.4393333333,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72600.0,1.0,0.0,4.0,18150.0,478500
757158.1782758621,1048282.620641562,754222.0165137615,670949.5721925134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18596.0,1.0,0.0,3.0,6198.666666666667,498750
746559.975676863,627695.876446281,704796.919177924,673410.1341013825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39411.0,1.0,0.0,17.0,2318.294117647059,250800
764426.4873171007,934280.516192733,767862.1835671343,786930.1235030624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63710.0,1.0,0.0,5.0,12742.0,636405
689419.0547388176,606375.5334386519,728398.4393333333,786859.4069343066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142746.0,3.0,0.0,13.0,10980.461538461539,711253
757158.1782758621,616124.624829468,735638.0895008605,786930.1235030624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43934.0,1.0,0.0,16.0,2745.875,1034550
757158.1782758621,656638.7051630435,754222.0165137615,670949.5721925134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28166.0,1.0,0.0,10.0,2816.6,465499
679904.8680057388,631529.428300095,691715.4970588235,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,135270.0,3.0,0.0,21.0,6441.428571428572,357328
746559.975676863,646662.8232680267,733484.4581505527,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,148150.0,3.0,0.0,15.0,9876.666666666666,462314
689419.0547388176,879581.9777662875,728398.4393333333,786447.1460264133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11692.0,1.0,0.0,7.0,1670.2857142857142,565950
757158.1782758621,1048282.620641562,775886.7234401349,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,94446.0,1.0,0.0,4.0,23611.5,773734
764426.4873171007,758222.8042635659,733484.4581505527,796967.4808472284,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20521.0,2.0,0.0,11.0,1865.5454545454545,1132947
757158.1782758621,713213.7829131653,797349.2844677138,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,86102.0,1.0,0.0,7.0,12300.285714285714,954607
764426.4873171007,934280.516192733,767862.1835671343,786930.1235030624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28212.0,1.0,0.0,4.0,7053.0,1463000
746559.975676863,797310.6664584634,733484.4581505527,786930.1235030624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80203.0,1.0,0.0,11.0,7291.181818181818,870870
788791.4864026718,934702.1840855107,721717.0078835658,786859.4069343066,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,85883.0,2.0,0.0,4.0,21470.75,463188
746559.975676863,797310.6664584634,786981.3162724135,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78865.0,2.0,0.0,8.0,9858.125,1146011
746559.975676863,749463.0834541313,728398.4393333333,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,128183.0,2.0,0.0,10.0,12818.3,152460
881158.8852459016,832441.9128440367,866133.7183333334,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,111898.0,1.0,0.0,8.0,13987.25,404250
1002926.2816326531,1039796.6593959732,1026198.222167643,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34920.0,1.0,0.0,4.0,8730.0,1848000
764426.4873171007,632682.1973039216,758179.6267605633,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16184.0,1.0,0.0,3.0,5394.666666666667,836000
788791.4864026718,1025030.3716915995,721717.0078835658,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,81267.0,1.0,0.0,4.0,20316.75,1388520
788791.4864026718,1025030.3716915995,722604.9296482413,692233.117397454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,138139.0,1.0,0.0,6.0,23023.166666666668,822937
689419.0547388176,879581.9777662875,786981.3162724135,680208.3205009276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,162668.0,1.0,0.0,9.0,18074.222222222223,1018048
746559.975676863,797310.6664584634,728398.4393333333,786859.4069343066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151463.0,1.0,0.0,6.0,25243.833333333332,1567500
788791.4864026718,637878.5875978327,786981.3162724135,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,124621.0,2.0,0.0,17.0,7330.64705882353,215622
746559.975676863,835768.8430558438,704796.919177924,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118573.0,1.0,0.0,6.0,19762.166666666668,792000
788791.4864026718,934702.1840855107,772911.6437189496,670949.5721925134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166452.0,1.0,0.0,6.0,27742.0,498750
757158.1782758621,1048282.620641562,724210.5608552631,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175862.0,2.0,0.0,3.0,58620.666666666664,1219680
746559.975676863,631464.8915864378,733484.4581505527,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,153743.0,2.0,0.0,10.0,15374.3,477962
746559.975676863,872024.9468952541,786981.3162724135,791383.7519434988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62509.0,1.0,0.0,7.0,8929.857142857143,506444
764426.4873171007,758222.8042635659,769076.0826709062,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114370.0,2.0,0.0,4.0,28592.5,217800
746559.975676863,624623.1948599116,733484.4581505527,692233.117397454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,146931.0,2.0,0.0,4.0,36732.75,627000
746559.975676863,797310.6664584634,728398.4393333333,680208.3205009276,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15034.0,1.0,0.0,4.0,3758.5,285000
700337.222033677,743564.1325301204,680206.705561614,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,169494.0,2.0,0.0,15.0,11299.6,796603
764426.4873171007,687011.4696727854,762898.141426282,673410.1341013825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71448.0,1.0,0.0,17.0,4202.823529411765,818235
764426.4873171007,687011.4696727854,767862.1835671343,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73683.0,1.0,0.0,6.0,12280.5,574200
700337.222033677,743564.1325301204,680206.705561614,796967.4808472284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,126705.0,1.0,0.0,4.0,31676.25,285862
904081.834223847,1000236.589871612,902661.6471571906,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62475.0,2.0,0.0,4.0,15618.75,505296
746559.975676863,940278.5607059324,728398.4393333333,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37605.0,1.0,0.0,5.0,7521.0,1210000
700337.222033677,759246.818537859,696424.5910652921,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,170642.0,1.0,0.0,10.0,17064.2,848925
904081.834223847,813634.788336933,907224.0799347472,796967.4808472284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,137279.0,2.0,0.0,4.0,34319.75,1172490
689419.0547388176,725301.8996302165,721717.0078835658,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151848.0,1.0,0.0,4.0,37962.0,1567500
679904.8680057388,750532.316981132,659954.5833333334,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149865.0,2.0,0.0,10.0,14986.5,241395
788791.4864026718,1025030.3716915995,772911.6437189496,786018.2263636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97426.0,1.0,0.0,6.0,16237.666666666666,1708245
746559.975676863,940278.5607059324,786981.3162724135,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99223.0,1.0,0.0,6.0,16537.166666666668,516780
746559.975676863,940278.5607059324,775321.2913256956,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34496.0,1.0,0.0,4.0,8624.0,1155000
764426.4873171007,758222.8042635659,769076.0826709062,786859.4069343066,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,134337.0,2.0,0.0,5.0,26867.4,1089000
746559.975676863,940278.5607059324,733484.4581505527,673301.6104014599,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,137411.0,2.0,0.0,3.0,45803.666666666664,376200
746559.975676863,797310.6664584634,786981.3162724135,673410.1341013825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45757.0,2.0,0.0,10.0,4575.7,1200830
746559.975676863,624623.1948599116,704796.919177924,680208.3205009276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48475.0,2.0,1.0,15.0,3231.6666666666665,452950
744367.1074285714,1030203.8023529411,880322.8870320856,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,115556.0,2.0,0.0,5.0,23111.2,686070
746559.975676863,872024.9468952541,733484.4581505527,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110919.0,1.0,0.0,6.0,18486.5,577500
764426.4873171007,687011.4696727854,758179.6267605633,786018.2263636363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86220.0,2.0,0.0,6.0,14370.0,926376
746559.975676863,749463.0834541313,704796.919177924,692233.117397454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,68433.0,1.0,0.0,14.0,4888.071428571428,305474
904081.834223847,964512.7910958905,893606.9942386831,670949.5721925134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,108830.0,1.0,0.0,4.0,27207.5,598500
746559.975676863,646662.8232680267,786981.3162724135,791383.7519434988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124865.0,1.0,0.0,9.0,13873.888888888889,337733
700337.222033677,743564.1325301204,704858.6666666666,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76955.0,1.0,0.0,10.0,7695.5,492376
746559.975676863,797310.6664584634,728398.4393333333,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,134202.0,2.0,0.0,10.0,13420.2,1016400
746559.975676863,624623.1948599116,786981.3162724135,671239.6209150327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151508.0,2.0,0.0,24.0,6312.833333333333,521413
700337.222033677,702812.7617493472,699381.3639417693,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,174513.0,1.0,1.0,6.0,29085.5,210402
746559.975676863,646662.8232680267,786981.3162724135,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33916.0,1.0,0.0,8.0,4239.5,237006
764426.4873171007,497209.1049141966,762898.141426282,786447.1460264133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154105.0,2.0,0.0,17.0,9065.0,279510
746559.975676863,627695.876446281,733484.4581505527,659996.9157509158,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,143278.0,2.0,0.0,19.0,7540.9473684210525,620730
746559.975676863,940278.5607059324,733484.4581505527,670949.5721925134,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34905.0,1.0,0.0,3.0,11635.0,570000
767324.6419031719,963453.0939147423,804502.2988008421,786930.1235030624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82818.0,2.0,0.0,3.0,27606.0,1200078
764426.4873171007,934280.516192733,767862.1835671343,680208.3205009276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,105377.0,1.0,0.0,4.0,26344.25,270750
746559.975676863,797310.6664584634,728398.4393333333,673410.1341013825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71539.0,2.0,0.0,7.0,10219.857142857143,458211
904081.834223847,849547.7498192335,902661.6471571906,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,103850.0,1.0,0.0,8.0,12981.25,404250
746559.975676863,835768.8430558438,733484.4581505527,659996.9157509158,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,86564.0,2.0,0.0,4.0,21641.0,1496097
689419.0547388176,606375.5334386519,722604.9296482413,786447.1460264133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84688.0,3.0,0.0,14.0,6049.142857142857,592143
904081.834223847,964512.7910958905,880322.8870320856,673410.1341013825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,113660.0,1.0,0.0,5.0,22732.0,822937
764426.4873171007,758222.8042635659,770172.7919143876,791383.7519434988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80630.0,2.0,0.0,4.0,20157.5,1515888
746559.975676863,627695.876446281,704796.919177924,791383.7519434988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107510.0,2.0,0.0,24.0,4479.583333333333,536659
746559.975676863,940278.5607059324,728398.4393333333,796967.4808472284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,166981.0,2.0,0.0,3.0,55660.333333333336,580800
746559.975676863,631464.8915864378,786981.3162724135,790990.6950462351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34472.0,1.0,0.0,20.0,1723.6,869022
746559.975676863,646662.8232680267,775321.2913256956,671239.6209150327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158867.0,3.0,0.0,13.0,12220.538461538461,205220
746559.975676863,835768.8430558438,786981.3162724135,673410.1341013825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,131355.0,1.0,0.0,5.0,26271.0,1539000
767324.6419031719,963453.0939147423,774009.0258546647,671239.6209150327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64383.0,1.0,0.0,3.0,21461.0,745916
746559.975676863,624623.1948599116,775321.2913256956,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19151.0,2.0,0.0,16.0,1196.9375,1062138
904081.834223847,889205.9350473613,907224.0799347472,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,147021.0,1.0,0.0,6.0,24503.5,1299375
746559.975676863,646662.8232680267,733484.4581505527,697353.7620783956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,167742.0,2.0,0.0,6.0,27957.0,714780
689419.0547388176,879581.9777662875,728398.4393333333,791383.7519434988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169979.0,2.0,0.0,6.0,28329.833333333332,1120581
746559.975676863,749463.0834541313,728398.4393333333,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,115350.0,1.0,0.0,3.0,38450.0,1402500
788791.4864026718,738677.4802867384,792717.0706134094,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,145969.0,2.0,1.0,15.0,9731.266666666666,281884
689419.0547388176,642454.9748717949,721717.0078835658,786447.1460264133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41858.0,1.0,0.0,10.0,4185.8,950950
689419.0547388176,592070.9002610967,722604.9296482413,700076.019434629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31330.0,1.0,0.0,25.0,1253.2,992750
746559.975676863,624623.1948599116,786981.3162724135,786447.1460264133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,79370.0,1.0,0.0,11.0,7215.454545454545,831654
746559.975676863,749463.0834541313,728398.4393333333,786018.2263636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161412.0,1.0,0.0,6.0,26902.0,495000
746559.975676863,872024.9468952541,728398.4393333333,786018.2263636363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56014.0,1.0,0.0,4.0,14003.5,1626900
764426.4873171007,976791.1459589867,762898.141426282,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34949.0,1.0,0.0,6.0,5824.833333333333,577500
700337.222033677,759246.818537859,705617.5842424242,791383.7519434988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63834.0,1.0,0.0,7.0,9119.142857142857,1055092
788791.4864026718,934702.1840855107,792717.0706134094,671239.6209150327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67434.0,1.0,0.0,6.0,11239.0,330600
679904.8680057388,609305.2070275403,664628.6786786787,791383.7519434988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125321.0,2.0,0.0,9.0,13924.555555555555,965580
689419.0547388176,606375.5334386519,786981.3162724135,786930.1235030624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39130.0,2.0,0.0,11.0,3557.2727272727275,1390435
746559.975676863,797310.6664584634,733484.4581505527,680208.3205009276,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,144879.0,1.0,0.0,4.0,36219.75,285000
746559.975676863,624623.1948599116,728398.4393333333,791383.7519434988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,98132.0,1.0,0.0,10.0,9813.2,368445
746559.975676863,872024.9468952541,733484.4581505527,790990.6950462351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57583.0,2.0,0.0,6.0,9597.166666666666,673728
689419.0547388176,606375.5334386519,672828.990625,791383.7519434988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101466.0,3.0,0.0,14.0,7247.571428571428,510468
788791.4864026718,637878.5875978327,721717.0078835658,786018.2263636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,106385.0,1.0,0.0,3.0,35461.666666666664,412500
904081.834223847,889205.9350473613,880322.8870320856,698919.7142857191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17750.0,1.0,0.0,6.0,2958.3333333333335,1516200
757158.1782758621,1048282.620641562,724210.5608552631,791383.7519434988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171001.0,2.0,0.0,5.0,34200.2,362092
